Title,Text
"Maha Village Passes Resolution Against CAA, NRC",village district passed resolution citizenship amendment act caa national register citizen nrc gram passed resolution meeting held copy resolution gone viral social medium confusion society caa nrc people residing document prove nationality hence caa nrc implemented village resolution say resident population village around villager new citizenship law nrc hence decided implement thing village passed resolution gram government move caa nrc affected social fabric village therefore villager decided pas resolution
"Raj Thackeray Clarifies Stance On CAA, NRC; Asks, 'Is My Country A Dharamshala?'",chief raj clarified stance contentious citizenship law caa proposed national register citizen nrc government addressing large crowd chief asserted issue significant unemployment education drinking water questioning raj backed need introduce nrc country addition exuding support caa minority brought however amended citizenship law nowhere mention term minority persecuted religion take minority say even bring get population crore people still ca disciple wrong caa issue nrc think country coming anywhere living anywhere know issue water education unemployment issue infiltrator equally important read raj take fight cm doorstep put poster outside last week centre notified refugee provide proof religious belief applying citizenship per caa minority three neighbouring country apply citizenship come country rally worker organised rally maidan demanding ouster illegal immigrant state afternoon score worker raj party seen raising slogan favour nrc played musical instrument send message according press note issued police additional police personnel deployed rally apart routine deployment rapid action force riot control police drone camera deployed police keep watch gathering chief earlier party take huge rally seeking drive infiltrator take huge rally drive infiltrator debate citizenship amendment act caa shelter someone come outside illegally read cong slam bjp awarding cabbie poet police talk
"After Meeting PM Modi, CM Uddhav Thackeray Defies Allies Congress-NCP On CAA, NRC & NPR",meeting prime minister national capital chief minister backed centre explanation citizenship amendment act national register citizen national population register flanked party mp son revealed many issue pertaining state pending due pm pm discussed moreover mentioned pm pm assured cooperation centre development admitted nrc caa figured conversation pm pm reiterating stance expressed interview party mouthpiece recently observed individual needed worry caa legislation give citizenship persecuted minority neighbouring country maintaining regular exercise like census showcased trust home ministry answer nationwide nrc would implemented read cm minister meet pm pm bank crisis discussed question pertaining case noted given appropriate answer meanwhile protocol environment tourism minister bank scam ban plastic renewable energy urban forest figured talk pm pm cm first meeting pm pm national capital taking oath issue compensation state including pm pm central road fund pending proposal bank discussed hon prime minister read cm felicitates employee saved national flag burnt opportunity discus environmental issue including electric mobility renewable energy highway ban single use disposable plastic hon pm pm briefed urban forest creating read understand coalition dharma cong caa remark rift meeting duo pm pm assumes significance increase frequency difference within government instance chief opposed transfer case cm gave green signal probe furthermore defied congress party backing centre caa read amid rift ally caa cm summons cabinet meeting
"Telangana Becomes Eighth State To Adopt Resolution Against CAA; Also Includes NPR, NRC",assembly unanimously adopted resolution citizenship amendment act caa national population register national register citizen nrc became eighth state country pas resolution caa terming divisive chief minister k urged government amend act removing reference religion foreign country adopted voice vote debate govt call special assembly session mar discus issue coronavirus situation stating crore people like birth certificate ca produce certificate parent opposed move carry national population register new set questionnaire added ministry home affair report stated first step preparation national register citizen nrc however made clear stand centre far national security concerned centre called party expert discus issue related national security move resolution assembly implementation meanwhile leader thanked chief minister bringing resolution urged state government stay work law caa noncitizen made citizen citizen going made noncitizen congress request state government implement state pas resolution date west opposed current format demanding restored version moreover state like west passed resolution first prepared updated identity database maintained usual resident country prepared local subdistrict district state national level provision citizenship act resident resided local area past month intends mandatorily register agency input pass resolution dare union minister show birth certificate
Rakhi Sawant Comes Up With A 'solution' For Those 'worried' About NRC/CAA; Watch,nation divided citizenship amendment act coming play amid nrc actor come solution worried may citizenship scared submitting document video come veteran actor shah interview birth certificate produce one mean going excluded need reassurance need worry worried took handle shared video explaining solution problem post show music video solution hi friend today idea beneficial country scared caa nrc believe grandfather left birth worrying help worry want go country take long hefty loan bank bank prove citizen wo worry anything easy go quickly take loan call caa say reaction act watch citizenship amendment act caa passed parliament received heavy opposition leader political party left public divided certain state already passed motion disallow act implemented state let loud clear opponent citizenship law rolled back cost irrespective protest shah caa enables government grant citizenship coming walk talk move resolution get latest entertainment news around world follow favourite television celebs telly update republic world destination trending news tune today stay updated latest news headline world entertainment
Congress' Sanjay Nirupam Alleges CM Thackeray 'running BJP's Agenda' On CAA-NRC-NPR,slamming cm flipping stance congress leader alleged furthering bjp agenda pointing held cm post due former mp added seldom consulted ally caa taking jibe congress claimed expert must told congress vehemently oppose briefed compare bjp claim furthering bjp point taken anti caa nrc stand chief minister holding position due support neither consulting listening issue running agenda rather bjp agenda congress question flipped stance meet meeting pm pm held press conference maintained regular exercise like census nationwide nrc would implemented however meeting congress tweeted government would allow state new column proposed form found problematic scrutiny first time shiv hinted possibility implementing similarly press conference observed individual needed worry caa legislation give citizenship persecuted minority neighbouring country meet tweeted legislation take away one citizenship moreover added cast aspersion implementation practicality caa cm change track meeting raise doubt caa clash tiff meeting come amidst locking horn chief transfer case police national investigation agency former opposing latter apart announced date process conducted may response claimed convince reconsider process home ministry claimed push parallel probe case shiv formed secular coalition locking horn congress majorly hero cm minister meet pm pm
"Amit Shah Attacks Mamata Banerjee In Pro-CAA Rally, Hours After Sharing A Meal With Her",hour sharing meal west cm home minister shah attacked claiming congress sp others lying law rally reiterating law one take anyone citizenship added minority affected comment come wake violence started incident anti pro caa group claiming life till date share meal shah caa talk held shah attack caa union home minister shah chair eastern zonal council meeting today share meal earlier day amid ongoing eastern zonal council meet cm took twitter share rare photo west cm home minister shah sharing meal together shared photo meeting comprised interstate water dispute power transmission coal royalty forest clearance railway infrastructure project extension banking service rural pocket clarified talk held shah agenda pleasure company union home minister colleague union minister wonderfully interactive time home cooked delicacy shiv raise question hm shah violence shah caa home minister west often locked horn various issue hold diametrically opposite view caa nrc maintained caa nrc implemented rule shah previously stated nrc implemented though talk nationwide nrc currently stopped maintained caa repealed shah eye significant west poll bjp finally wish gain foothold shah chief must resign cong bail
"'Will Neither Implement CAA, Nor Permit NPR Enumeration', Says Kerala CM Pinarayi Vijayan",chief minister state government neither implement citizenship amendment act caa permit national population register enumeration chief minister refrained building detention centre participating data collection second phase national population register speaking international book fair speaking medium cm state govt neither implement caa permit enumeration detention centre built state ready collect information part census would take part data collection second phase read say government implement launching scathing attack prime minister caa nrc government implementing policy encourages communal segregation county caa nrc attempt country secularism constitution following imperialism policy created communal segregation country justify position culture government implementing policy everyone rejected policy leadership accepted read disaster cm slam budget plan tax pointed nrc paired caa country noticed united action ruling front opposition regard continue nrc dilemma prepared caa added read cm seek help tourist case pass resolution caa assembly passed resolution implementing citizenship amendment act state written central government regarding moreover written eleven state government caa follow pathway act governor khan called resolution rule state taken firm stance caa nrc staging several protest across state read cm writes state urging pas resolution
"Kolkata: Students Make Replica Of Detention Camp During Protest Against CAA, NRC",nation witnessing series protest citizenship amendment act caa national register citizen nrc student made replica detention camp protesting replica detention camp depicts two people detained without family student belonging different university joined protest took rally college street bjp series protest caa nrc scheduled west chief minister holding march statue house lashing bjp government trying brand protester caa urged political party civil society group join hand isolate saffron party across country mentioning bjp trying take away citizenship legal citizen country allow national population register already stayed government bjp planning take away citizenship legal citizen would appeal everybody join hand bjp isolate everywhere commencement protest march town read cm lead rally hail student activism read arrest two national smuggling gold worth r lakh pm pm launch social medium campaign prime minister newly introduced citizenship amendment act caa meant give refuge persecuted refugee launched social medium campaign support new legislation earlier bjp launched social medium campaign bust myth surrounding new law prime minister tweet asserted caa take away anyone citizenship caa giving citizenship persecuted refugee taking anyone citizenship away check hashtag voice section volunteer module app content graphic video share show support caa earlier today bjp launched social medium campaign spread fact myth support citizenship act series tweet party addressed various issue related new legislation tweet party clarified new legislation change existing legal provision give citizenship foreign resident read arrest passenger smuggling four gold bar worth r lakh read former top cop posted principal secretary department agency input
"PM Modi Trying To Divide Country Through CAA, NPR, NRC: Owaisi",chief accused prime minister misleading people citizenship amendment act national population register national register citizen alleged wanted divide country measure pm pm hellbent destroying constitution addressing party save constitution rally ground prime minister misleading people caa nrc want divide country bringing measure like caa nrc mp asserted difference nrc remain silent today generation come answer chief gave testimony patriot choosing remain prime minister asking proof citizenship community much hate doubt patriotism chief criticised chief minister supporting citizenship amendment bill parliament dared tell centre people state favour black legislation morality left must declare tell centre clear cut term implement measure caa nrc know would able remained silent bill passed parliament speak added
Jyotiraditya Scindia Jumps Fence From Congress; Yechury Says 'worst Horse-trading By BJP',communist party targeted bjp accused indulging practice horsetrading senior party leader took twitter wrote given declared opposition many state government process bjp targeting seek downfall government indulging worst form horsetrading strongly condemn antidemocratic method bjp mandate sending message government ruled state added wish draw particular attention state government vigilant bjp huge money power horsetrading along blackmailing blandishment people mandate violated reversed brazen antidemocratic manner given declared opposition many state government process bjp targeting seek downfall government indulging worst form horsetrading strongly condemn antidemocratic method bjp march living communist attack come senior congress leader left congress along party resigned post joined bjp presence party chief congress longer used living denial induction bjp thanked pm pm shah welcoming family read violence recommends bringing army measure read slam pm pm question passage woman reservation bill consider lucky got platform serve nation thank prime minister government ever mandate like pm pm twice country history pm pm ability work using mandate proactive way way brought international repute way implemented scheme believe country safe hand former congress leader read govt serious probe riot read donates r award money riot victim
Siddaramaiah Wants Congress To Lead Country Wide Anti-CAA And NRC Protests,former chief minister stated congress agenda lead amendment act caa national register citizen nrc protest stop party bjp implementing agenda former cm addressing congress committee spoke party main focus caa nrc stated issue economy unemployment poverty came second caa nrc read alleges govt sponsored violence face several issue economy unemployment poverty many thing necessary talk caa nrc congress agenda lead anti caa nrc protest stop bjp implementing agenda read bjp claim symbol swastika shaheen bagh poster stated law like caa nrc constitution humanity stated law meant badly hurt community lakh people detention centre lakh people would happen others home minister given confusing statement regarding issue read meet congress high command decide leader farmer committing suicide atrocity happening economy desperate condition government talking something else added stated let people world happy congress party policy party main agenda towards building secular country therefore bjp agenda would tolerated allow country become basis religion senior congress leader read cm control party read religion bjp monopoly say former cm
"BJP-ruled Municipal Council In Maharashtra Unanimously Passes Anti-CAA, NRC Resolution",contradictory development municipal council district unanimously passed resolution implementation citizenship amendment act caa national register citizen nrc informed council chairman told stated resolution passed without opposition councillor including three member amid bjp fury congress rule scrapping cow protection scheme local body pass resolution caa nrc resolution passed majority without opposition moreover added local public representative favour move reportedly summoned meeting two day resolution passed demanded member congress seven councillor community slam shah rd majority claim hint bjp pact bjp caa resolution shah whose brainchild caa nrc time repeated government repeal act launched mega awareness drive confusion led nationwide protest life lost till date due police action protestors due ensuing violence moreover five state west moved resolution moved resolution stalled process police nabs three bjp worker chanting hate slogan citizenship amendment act citizenship amendment act caa seek grant citizenship migrant belonging christian community came country moreover bill exempts inner line permit area area falling sixth schedule region president ram gave assent citizenship amendment bill act came force congress say bjp mp attacked mp aggrieved asks input
'He Should Understand Coalition Dharma': Cong's Renuka Chowdhury On Uddhav's CAA Remarks,chief minister assured people nothing worry citizenship amendment act saying caa national register citizen nrc two different issue wake comment congress leader seen understands appreciates dharma speaking news agency congress voted caa great regard respect small nudge new game something coalition dharma let u see understand appreciate think anyone nrc implemented state nrc implemented affect centre discussed nrc census find anyone affected happens every year voted asked cm stance caa supremo maintained personal view recalled voted caa parliament moreover revealed party would try convince changing stance read dare election today denies bjp breaking read hint implementing quote cm view right view far concerned voted act parliament well coalition government promise everyone agree thing however try talk convince issue senior congress leader revenue minister took twitter made clear party opposed caa nrc mentioned congress favour discriminatory measure furthermore exuded confidence cm would convinced rethink position many state government including west refused implement citizenship amendment act caa proposed nrc respective state read amid rift ally caa cm summons cabinet meeting read collapse say bjp interested pulling govt image credit
"'No One Will Be Affected Due To CAA & NRC In Maharashtra, MVA Has Stated': NCP",nationalist congress party leader cabinet minister nawab reiterated government stand citizenship amendment act caa national register citizen nrc one affected caa nrc state would allow implementation law statement come taking completely different stance ally congress chief minister backed citizenship amendment act exclusive interview shiv mouthpiece speaking medium already cleared one affected due caa nrc already cleared see bjp created ruckus implementing nrc nrc refugee make clear nrc wo implemented cleared well read big cm disagrees congress back implementation caa back caa stated law take away anyone citizenship speaking exclusively mouthpiece agreed law provide citizenship persecuted minority country asserted government would bring resolution state assembly caa time urged centre take care housing employment persecuted minority read nawab accuses centre someone transferring case remarked first talk caa persecuted minority neighbouring country fact country caa law drive people country shah law give citizenship agree law give citizenship persecuted people neighbouring country added reason pas resolution assembly implement caa reiterate caa contain provision throw people assimilate persecuted country centre take responsibility shelter employment read cong signed govt say nawab flip flop big declaration caa come even shiv adopted different position house parliament instance backed legislation party including refused participate voting process upper house parliament hand congress minister government made clear caa nrc would implemented state read budget leader nawab criticises budget say confuse citizen
Rahul Gandhi Criticises PM Modi In Speech During Anti-CAA Protest,congress leader took dig prime minister remark election indulging violence protest citizenship amendment act caa identified clothes prime minister worn r crore suit made remark party protest unity party leader read preamble constitution worn suit worth r come clothes entire nation know clothes worn suit worth r crore people country speech rally indulging violence protest citizenship amendment act identified clothes accused central government suppressing voice people get student shot bullet get threaten journalist try suppress voice country slammed government slowdown economy enemy country made full effort destroy economy country enemy could done pm pm today congress chief former prime minister party general secretary party chief minister among prominent leader present protest read lead dharna caa nrc read poll congress losing four six seat campaigned caa protest across nation least people died due violence protest around thousand arrested many others booked wake violent protest prime minister tried calm situation assuring caa affect single citizen irrespective religion despite pm pm message however protest continue across country full swing organised rally office stadium meanwhile bjp held supporting caa read hit say people need read urge student stand together fight hate input
"CAA Discriminatory, Divisive Law; NPR Is disguised NRC: Sonia Gandhi At CWC Meet",congress held congress working committee meeting first headquarters new party president addressed range issue opening remark cornering centre citizenship amendment act state economy recent tension gulf region meeting attended former pm pm former finance minister p among others called caa discriminatory divisive law sinister purpose divide religious line opening remark meet thousand young men woman especially student realized grave harm caa implementation cause taken street braving cold well police brutality salute courage abiding faith value constitution determination defend protect value inspired struggle read skip key meet poll amid congress internal strife congress working committee meeting led congress president way congress police excess congress president declared party stand shoulder shoulder people struggle equality equal protection law justice dignity noted instance violence state like new agitation party appalled police excess use brute force various university campus town demand probe faith either state government lg bring culprit justice therefore demand comprehensive commission constituted enquire incident connected protest justice affected person read bjp say congress top brass blackmailed riot convict aide get ticket disguised took swipe centre disastrous exercise nrc government hit upon idea national population register form content disguised nrc party government several state must take wise uniform decision statement added economy slammed government slowing growth rate rise unemployment state economy seems government neither wisdom take measure stop economy causing untold misery practically section society read congress member miffed cabinet portfolio allocation govt make farcical claim normalcy j k congress chief raised prolonged communication shutdown detention political leader fundamental right people denied government make farcical claim normalcy arranges guided tour diplomat former chief minister senior leader mainstream party continue important fundamental right citizen respected restriction lifted tension gulf lastly noted recent outbreak hostility matter grave concern much stake energy security welfare large diaspora escalation conflict serious consequence region world hope current situation diffused read congress working committee meet deliberate caa nrc violence university campus
"Congress To Up NPR Ante, Plans Key Meeting Of General Secretaries & MPs",national congress hold meeting general secretary member parliament discus national population register pm pm according press release meeting held party office road read arbitrariness data collection contentious congress vocally opposed calling backdoor attempt implement nationwide national register citizen nrc several top leader including former congress chief former finance minister p among others opposed rallying opposition effort discourage government carry exercise read rejecting nrc bat old say new format creating fear state blocking west government became first state put hold work followed ruled three day later congress party opposed move none five state passed official resolution bjp ally last week welcomed union government decision giving detail parent birth optional people exercise president expressing confidence help end confusion issue read student hold rally support caa nrc bjp clarifies see comfort earlier union minister giving date birth place birth parent optional exercise opposition party protesting exercise large number people especially poor country detail parent birth date place however bjp leader ministry given contradictory statement per home ministry report every household head sign document say information given best knowledge case wrong information provision imposing penalty r well census read launch book caa nrc image credit
Rahul Gandhi Snubs Question On Absent 'Opposition'; Challenges PM Modi To Hold Dialogue,subsequent opposition party meet nrc caa new challenged prime minister courage initiate dialogue student asserted pm pm lack gut stand student thus using police force however ignored medium questioned absence party like shiv meeting expected show strength centre people country understands failed economy employment future main message youth voice legitimate curbed government listen voice pm pm answer provide job student main message feeling anger fear student weaker section farmer read bunk amid dwindling answered congress call senior congress leader reiterated fear exists mind people accused government distracting attention people real issue like economy unemployment government biggest disservice people diving nation reason fear exists complete failure absolute failure economic front employment lost busy discussing everything except main issue instead addressing going student biggest nation diving nation distracting attention stand courage speak youngster university tell economy disaster unfortunately prime minister gut gut stand front student crush using police challenge prime minister go university stand without police infrastructure added opposition meeting nrc caa leader congress opposition party held meeting new order corner government contentious amended citizenship act caa proposed nrc however led congress party among notable absentee meeting held deliberate strategy meeting called congress party amid nationwide unrest caa opposition party expressed concern violence prestigious wherein student injured police action protester different party country especially country meeting held two day meeting congress working committee strongly opposed caa nrc termed national population register carried central government disguised nrc read sloganeer cousin shah tear read pm pm extensive budget consultation reserved crony capitalist friend
Rahul Gandhi Urges Students Of India To Stand Together And Fight The 'Modi-Shah' Hate,backdrop protest citizenship amendment act congress leader took twitter urged student fight hate earlier congress leader condemned implementation citizenship amendment act caa national register citizen nrc called weapon mass polarisation unleashed fascist country tweet appealed student allow prime minister home minister shah divide country urged everyone stand together dear student student allow divide way student future future let stand together fight hate read sc unit congress party demand take charge congress president read lead dharna caa nrc lead congress citizenship protest nationwide agitation caa congress hold protest centre new citizenship law protest meeting held memorial mahatma senior party leader abroad since protest new law escalated last expected attend meet people died protest new law since given assent president ram fifteen death taken place five two top leader party including former president party general secretary likely participate dharna till evening source decision hold silent protest taken meeting top party leader residence evening read say remark read govt right shut internet impose section
"Asked PM to rethink CAA, NRC: Mamata after courtesy meet with Modi in Kolkata",prime minister two day visit meet chief minister evening raj meeting came amid massive protest city pm pm visit many protester gathered airport raising slogan addressing medium outside raj courtesy call since come told people state accepting nrc national register citizen national population register caa asked rethink step told pm pm requested come discus issue national issue come programme another major discussion meet amount centre owes reminded centre owes around r crore including r crore relief cyclone bulbul told meeting pm pm went participate demonstration held caa nrc mark protest prime minister visit hundred protester holding black flag staged demonstration airport gate number one governor west bjp president state municipal affair minister hakim bjp leader went airport attend pm pm pm pm scheduled attend function marking anniversary port trust programme keeping mind security pm pm police put barricade prevent crossing airport side airport chopper took pm pm royal turf club left raj per report convoy emerged outside protester stood road flyover flank waved national flag black flag shouted slogan caa
"Delhi violence due to incitement of Muslims over CAA, NRC: Naqvi",limp back normalcy violent communal clash two group citizenship amendment act caa union minority affair minister professional people engaged business hatred consistently instigating vicious manner leading riot minister questioned attitude opposition clash continuous effort spread confusion caa national register citizen nrc told reporter irresponsible provocative statement leader added fuel fire conspiracy pushed towards violence effort made since last two month instigate opposition leader certain professional people manipulated thing around caa nrc prime minister home minister shah consistently saying one would lose citizenship country due caa added government functioning resolve bring development everyone minority need fear earlier union home minister shah accused opposition inciting violence provoking people citizenship law first remark since unprecedented violence broke earlier week shah congress sp opposing caa saying take away civil right minority lying shah statement came addressing rally maidan support caa targeting opposition home minister people come ask fomenting trouble explain clause caa talked snatching citizenship people congress held centre government directly responsible riot northeast part national capital demanded shah resignation national capital witnessed unprecedented violence supporter opponent caa clashed northeast district least people lost life injured armed mob rampaged part northeast since continued till looting burning building attacking resident
"Godse, Modi believe in same ideology: Rahul Gandhi attacks PM over CAA, NRC, jobs",congress leader mp constituency lashed prime minister saying mahatma assassin believe ideology speaking public meeting difference except pm pm gut say belief drawing similarity pm pm shot mahatma loved one cared nobody believed nobody prime minister love belief remark regarding come pay tribute mahatma death anniversary pm pm word asked issue unemployment job try divert attention nrc caa going get job situation burning going get job youth added forced prove citizenship questioned prime minister could decide one made prove decide given licence decide know prove anybody asserted earlier day congress leader led save constitution march citizenship amendment act constituency accompanied senior party leader worker state began march high school road new bus stand distance two km waved huge crowd rallied along route glimpse mp congress leader arrived night
"Modi pursuing Jinnahs dream, wants to deport Muslims to Pakistan or Bangladesh: Adhir Chowdhury",congress mp today prime minister trying accomplish dream aiming deport entire population caa nrc addressing caa nrc meeting organised party front town iconic gate refused respond vehement provocation bulk migration rather insisted alone country purposefully seeking shift patriotic either using caa legislation may ask whether preferred stay wrong termed great mistake attempt made shah today wrong people make right choice immediately critical juncture extending support nrc equivalent supporting partition participated freedom movement sepoy mutiny many soldier butchered cleric killed even today recall name martyr khan dignity honour offer added name caa nrc government trying divide country trying instigate complete disruption communal harmony country mocked state chief minister miss saying looking way sit movement paved way playing dubious role asked participation state meeting new convened union home ministry explained congress representative take part state senior official congress governed state joined meeting convened census commission register valid protest explain logically oppose
"NPR is nothing but NRC in disguise, says Chidambaram",congress leader former home minister p today nrc fiasco government quickly changed gear talking addressing press conference state congress headquarters nothing nrc disguise purpose fight sinister purpose citizenship amendment act caa national population register mobilise public opinion stated position agree rolled congress leader issue constitutional validity caa lie supreme court fighting nrc caa sometimes fight together sometimes differently member important thing fighting party fighting caa nrc must come together confident asked thought congress attending opposition conclave convened congress interim president elsewhere intrastate factor play elaborating absence added larger picture opposition party together fight save essence constitution bjp failed gauge strength opposition caa nrc thought passing cloud far student agitated rollback fee postponement examination issue proud student fighting intangible thing like constitutional integrity constitutional morality manifest park circus rally caa organised housewife attended last night political party must realise identify movement biggest since independence stay away marginalised participation meeting mean giving assent agenda asked party stand chief minister state attended meet called union home ministry new congress activist take ahead campaign sinister caa mischievous
"Are you Pakistans brand ambassador, asks Mamata",chief minister today ready talk prime minister issue citizenship amendment act centre withdraw act first answering query medium centre first repeal draconian law willing talk first make law ask discourse issue chief minister along artist took brush today created painting express dissent amended citizenship act proposed nrc exercise cm occasion urged people carry peaceful protest citizenship law iterated would never allow implementation state programme themed around agitation organised near mahatma statue mayo road miss today protested painting renowned artist present along artist bjp leader developed tendency term movement nrc caa movement call protester even comparing poll match holding brief always refer brand ambassador asked proud miss protesting decision centre make opposition party iterated implement caa nrc state good prime minister ready talk citizenship amendment act caa must revoked first centre call meeting taking decision caa ready talk first withdraw citizenship amendment act miss staunch critic bjp addressing protest programme caa state assembly passed resolution caa become fourth state state assembly passed resolution nrc miss staunch critic bjp forefront protest supremo far led protest march seven rally various part state caa nrc
"Maha-Morcha at Mumbais Azad Maidan against CAA, NRC, NPR",protest contentious citizenship amendment act caa going die anytime soon thousand protester including large number woman came together protest caa national register citizen nrc national population register iconic maidan amid recitation poet popular poem hum slogan prime minister home minister shah shaheen bagh emerged epicentre protest protester sitting since demanding government withdraw law protest organised chapter national alliance citizenship amendment act proposed national register citizen national population register participant came maidan various part extended suburb like thane well part waving national flag holding banner denouncing hand protester raised slogan like shah freedom pm pm shah freedom caa nrc protester resolved showing document exercise otherwise saying citizen since time immemorial resolution caa nrc passed occasion demanded new citizenship law repealed current parliament session stage maidan speaker recited noted poet famous poem hum see late emerged kind anthem protest country woman protester raised slogan like hum ki rani ki ki convener protest justice retired social activist actor party leader etc present occasion supreme court last month made clear pas restraint order citizenship amendment act caa national population register national register citizen nrc without hearing centre thereby allowing government freely implement law protest erupted across nation violence arson emerging different part west northeastern state citizenship law amended according new law member christian community come till facing religious persecution treated illegal immigrant given citizenship opposing amended law say discriminates basis religion violates constitution allege caa along proposed national register citizen nrc intended target community meanwhile significant observation shaheen bagh supreme court indefinite protest agitation continue like public place input
Opposition unity lacking in protests,laureate sen right observed recently kind protest opposition unity important protest become easier unity important protest proper cause referring ongoing agitation caa nrc country unity still move whatever necessary sen added obviously lulled mute protest rest country abrogation article government expect spontaneous surge opposition walk life lacking present movement indeed lack opposition unity many opposition party declared opposed twin measure unable unwilling come together common platform organising protest present movement slow clicking individual ego lack common interest personality clash well absence tall leader could unite opposition party parliament session round corner see opposition take forward government expects agitation fizzle election opposition hope pick interestingly protest organised three different level student forefront happened university elsewhere support many student community country long student continue agitation known major political party including congress supporting student behind fearful joining upfront fear accused pro second level civil society group intellectual jumped question measure one whose advocacy skill exhibited studio public discourse third level remain opposition party divided even bjp accuses instigating violence worse entire political class trying utilize religious divide created caa vote bank politics true congress left party regional party even bjp election next month later year taken political colour remain electoral issue pushing bread butter issue time come look way opposition party behaved far galaxy opposition leader including others attended ceremony chief minister recently show unity taken forward congress president convened meeting protest caa attended opposition party prominent party like congress party party party party participate stayed away congress poaching party kept reportedly upset state congress leader criticising medium shiv voted bill seeing mood changed stand though u voted caa chief opposed nrc tore bill debate participating street protest chief minister whose voted caa allow nrc state chief minister k voted legislation silent nrc fragile nature opposition unity supreme court come picture declined stay implementation law hearing go federal structure strain clearly state government passing resolution issuing statement saying would implement caa political resort noncooperation government supreme court settle debate national party congress play leadership role rallying point opposition regional power asserted many state big factor deciding role congress would play resurgence strong united opposition need focussed issue caa issue may strong movement lack strong leadership united opposition
"Notebandi number 2: Rahul Gandhi attacks BJP over CAA, NRC ahead of Assam visit",ahead rally centre protest controversial citizenship amendment act caa congress leader launched counterattack bjp accused lying detention centre state saw tweet shared speech saying detention centre video visuals detention centre decide lying told reporter party headquarters compared new citizenship law proposed nrc bjp government demonetisation move sham citizenship amended act nrc number adding poor people expected prove citizenship worst hit asserted earlier attacked government decision implement nrc saying whether nrc tax poor like demonetisation tax poor attack poor poor asking get job ruling bjp fire opposition citizenship amendment act caa national register citizen nrc national population register slammed congress leader comment pm pm lied mother issue detention centre country earlier seeking contradict prime minister posted twitter handle video showing road leading alleged detention centre prime minister lie captioned post hashtag lie lie lie press conference bjp spokesperson hit congress leader tweet called chieftain liar charged spreading lie detention centre detention centre congress party trying draw attention came regime led bid clarify pm pm remark detention centre pointed fact detention centre set detain identified illegal resident per nrc bjp spokesperson asked apologise country spreading falsehood detention centre meanwhile set lead protest citizenship amendment act caa today congress unit preparing hard make success state seen massive protest caa recent day public meeting due veterinary field named visit family teenager killed police firing new citizenship law drummer budding musician become symbol protest congress leader visit family died police firing agitation
BJP hits out at Rahul Gandhi for his lies comment on PM Modi,ruling bjp fire opposition citizenship amendment act caa national register citizen nrc national population register slammed congress leader comment pm pm lied mother issue detention centre country earlier seeking contradict prime minister posted twitter handle video showing road leading alleged detention centre prime minister lie captioned post hashtag lie lie lie press conference bjp spokesperson hit congress leader tweet called chieftain liar charged spreading lie detention centre detention centre congress party trying draw attention came regime led bid clarify pm pm remark detention centre pointed fact detention centre set detain identified illegal resident per nrc pm pm detention centre set detain per nrc present bjp rule lie asked accused spreading lie spreading lie regarding detention centre congress party spreading rumour detained deported pure lie bjp spokesperson attempt turn table congress party pointed three detention centre set behest previous government centre referring reply response question parliament according congress government detention centre built district congress government people detained centre added asked apologise country spreading falsehood detention centre want ask chieftain liar apologize country knowledge subject speaks link construction detention centre nrc national register citizen bjp spokesperson pointed detention centre meant foreigner residing illegally ensure disappear confinement centre keep check movement added
Show you are Indian: Rahul Gandhi appeals to students to join anti-CAA protest at Raj Ghat,ahead congress planned protest raj ghat controversial citizenship amendment act took nation storm party leader appealed student join mega opposition rally show dear student youth good enough feel time like critical show allow destroyed hatred join today pm pm raj ghat protest hate violence unleashed sic tweeted morning dear student youth good enough feel time like critical show allow destroyed hatred join today pm pm raj ghat protest hate violence unleashed congress general secretary called upon people join protest raj ghat protest citizenship amendment act national registrar citizen nrc scheduled pushed permission denied due prime minister rally ground statement congress general secretary organisation kc congress party senior leader undertake mahatma samadhi raj ghat pm pm pm pm line path non violent yet consistent unequivocal opposition shown mahatma party fight dictatorial government protect br constitution according report besides senior leader including interim chief present satyagraha congress facing flak non participation protest caa nrc day violent protest left south official tour absence sister took protested government joined symbolic protest police brutality student gate joined protest student gate evening soon protest caa nrc turned violent near gate area car parked outside deputy commissioner police office torched vehicle vandalised earlier election strategist united leader taken dig largely absent congress protest erupted across country congress street top leadership largely absent citizen fight least party could make congress join allow nrc state sic tweeted else statement mean nothing added referring statement congress president last week government crackdown protest attacked prime minister home minister shah saying duo destroyed future youth remark came amid pm pm rally maidan gave clarification controversial citizenship amendment act caa taking twitter addressed youth duo destroyed future accused duo dividing nation capability face youth anger damage done job economy
